"","gene_id","SYMBOL","coding_length","DESCRIPTION","GENEBIOTYPE","SEQCOORDSYSTEM","ENTREZID","WT_0H_DNA2","WT_120H_DNA2","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000051256","ENSMUSG00000051256","Jagn1",3412,"jagunal homolog 1 [Source:MGI Symbol;Acc:MGI:1915017]","protein_coding","chromosome","67767",2.18795682232581,1.84862292134385,-0.303862402659701,2.8320324431173,1.65059322595881,0.219681899567252,0.314337811222193
"ENSMUSG00000030060","ENSMUSG00000030060","Hmces",2445,"5-hydroxymethylcytosine (hmC) binding, ES cell specific [Source:MGI Symbol;Acc:MGI:1914053]","protein_coding","chromosome","232210",3.88264480220655,4.74892665304869,0.235924894800214,3.42564233014226,1.65045725851778,0.219699880295194,0.314337811222193
"ENSMUSG00000035597","ENSMUSG00000035597","Prpf39",11967,"pre-mRNA processing factor 39 [Source:MGI Symbol;Acc:MGI:104602]","protein_coding","chromosome","328110",2.99200840885958,3.46827333185958,0.166305553882827,5.28185521470131,1.64957217508687,0.219816973045508,0.314474058125982
"ENSMUSG00000056305","ENSMUSG00000056305","Usp39",2445,"ubiquitin specific peptidase 39 [Source:MGI Symbol;Acc:MGI:107622]","protein_coding","chromosome","28035",5.17819577179033,6.2384950325743,0.218931087022707,3.82579731927957,1.64832552596437,0.219982036992013,0.314678899544373
"ENSMUSG00000023094","ENSMUSG00000023094","Msrb2",1377,"methionine sulfoxide reductase B2 [Source:MGI Symbol;Acc:MGI:1923717]","protein_coding","chromosome","76467",1.99368576690443,1.47516326451204,-0.500612872656529,1.38135579856977,1.64791652267233,0.22003622661626,0.314716735461353
"ENSMUSG00000056019","ENSMUSG00000056019","Zfp709",7954,"zinc finger protein 709 [Source:MGI Symbol;Acc:MGI:2384299]","protein_coding","chromosome","236193",0.972697649315951,0.78772955915733,-0.343092624981156,2.85906425938376,1.64779559221554,0.220052252245819,0.314716735461353
"ENSMUSG00000038406","ENSMUSG00000038406","Scaf1",5930,"SR-related CTD-associated factor 1 [Source:MGI Symbol;Acc:MGI:2141980]","protein_coding","chromosome","233208",17.5642231567653,19.7234700179559,0.114860503181234,6.79376434581333,1.6474085195661,0.220103557074822,0.314758810564789
"ENSMUSG00000063663","ENSMUSG00000063663","Brwd3",12692,"bromodomain and WD repeat domain containing 3 [Source:MGI Symbol;Acc:MGI:3029414]","protein_coding","chromosome","382236",1.91075871682063,2.20296220207685,0.152509436446489,4.71751215604085,1.64679051507688,0.220185503168306,0.31484469144627
"ENSMUSG00000040811","ENSMUSG00000040811","Eml2",3529,"echinoderm microtubule associated protein like 2 [Source:MGI Symbol;Acc:MGI:1919455]","protein_coding","chromosome","72205",7.71852518785654,7.05705140622201,-0.176178711931549,4.71963796509679,1.64534029491526,0.220377955093453,0.315088552555328
"ENSMUSG00000026723","ENSMUSG00000026723","Trdmt1",3835,"tRNA aspartic acid methyltransferase 1 [Source:MGI Symbol;Acc:MGI:1274787]","protein_coding","chromosome","13434",0.885774386174106,0.678019316734383,-0.445012868603832,1.68523683622538,1.64509015497261,0.220411172103053,0.315104719402197
"ENSMUSG00000038605","ENSMUSG00000038605","Samd10",2448,"sterile alpha motif domain containing 10 [Source:MGI Symbol;Acc:MGI:2443872]","protein_coding","chromosome","229011",0.609460997896964,0.945659480667933,0.578399112482725,1.0613828873929,1.64473435087782,0.220458431862155,0.315140956867261
"ENSMUSG00000062961","ENSMUSG00000062961","Ccdc177",5775,"coiled-coil domain containing 177 [Source:MGI Symbol;Acc:MGI:2686414]","protein_coding","chromosome","380768",0.26870087078547,0.172486317982045,-0.679469708906778,0.564278442673019,1.64379866130678,0.220582777937145,0.315287369538066
"ENSMUSG00000056383","ENSMUSG00000056383","AI987944",4009,"expressed sequence AI987944 [Source:MGI Symbol;Acc:MGI:2142079]","protein_coding","chromosome","233168",2.72535613123449,2.39790181695684,-0.237371328605204,3.39302688394003,1.64295888686443,0.220694455277609,0.315415647004131
"ENSMUSG00000053110","ENSMUSG00000053110","Yap1",9257,"yes-associated protein 1 [Source:MGI Symbol;Acc:MGI:103262]","protein_coding","chromosome","22601",9.09738250048279,10.2498509407149,0.120498588856314,6.48907506091926,1.64260731165191,0.220741231313611,0.315451151505599
"ENSMUSG00000010051","ENSMUSG00000010051","Hyal1",3777,"hyaluronoglucosaminidase 1 [Source:MGI Symbol;Acc:MGI:96298]","protein_coding","chromosome","15586",1.69496172878012,1.38426069342627,-0.352207719193535,2.59006967787163,1.64235102423513,0.220775337716676,0.31546854516058
"ENSMUSG00000020441","ENSMUSG00000020441","2310033P09Rik",1285,"RIKEN cDNA 2310033P09 gene [Source:MGI Symbol;Acc:MGI:1915112]","protein_coding","chromosome","67862",12.0912621686247,10.6841724866318,-0.231298211277578,3.89065648925024,1.64128811343458,0.220916861704018,0.315604579900519
"ENSMUSG00000028211","ENSMUSG00000028211","Trp53inp1",6475,"transformation related protein 53 inducible nuclear protein 1 [Source:MGI Symbol;Acc:MGI:1926609]","protein_coding","chromosome","60599",4.66987821156902,4.35749765417169,-0.14984991609212,4.88360716991321,1.6412606108784,0.220920525168158,0.315604579900519
"ENSMUSG00000024887","ENSMUSG00000024887","Asah2",11638,"N-acylsphingosine amidohydrolase 2 [Source:MGI Symbol;Acc:MGI:1859310]","protein_coding","chromosome","54447",0.67784679078307,0.836159631222157,0.249453206159257,3.16886333943372,1.64100113910172,0.220955091864848,0.315604579900519
"ENSMUSG00000022403","ENSMUSG00000022403","St13",10305,"suppression of tumorigenicity 13 [Source:MGI Symbol;Acc:MGI:1917606]","protein_coding","chromosome","70356",18.4424777264641,17.6626132511745,-0.112868196484042,7.54599365860712,1.64097693264912,0.220958316994738,0.315604579900519
"ENSMUSG00000040387","ENSMUSG00000040387","Klhl32",7826,"kelch-like 32 [Source:MGI Symbol;Acc:MGI:3612790]","protein_coding","chromosome","212390",0.208335343670976,0.132967776932239,-0.73728802505984,0.626290400621796,1.63975028057155,0.221121829328773,0.315806767567667
"ENSMUSG00000044461","ENSMUSG00000044461","Shisa2",3672,"shisa family member 2 [Source:MGI Symbol;Acc:MGI:2444716]","protein_coding","chromosome","219134",2.49828278898016,1.96634087643963,-0.387396903824803,3.08111780971796,1.65261983823015,0.221247555905949,0.315954954725385
"ENSMUSG00000030486","ENSMUSG00000030486","Zfp108",2721,"zinc finger protein 108 [Source:MGI Symbol;Acc:MGI:1891198]","protein_coding","chromosome","54678",1.30688614594605,0.957500953572545,-0.517929992812598,1.71897530805231,1.63779825586992,0.221382358281524,0.316116071962359
"ENSMUSG00000061104","ENSMUSG00000061104","Sap18b",789,"Sin3-associated polypeptide 18B [Source:MGI Symbol;Acc:MGI:3704317]","protein_coding","chromosome","100041953",1.23834238568199,2.05939281372621,0.654921008082105,0.571502074646338,1.63743626038024,0.221430716262825,0.316141530016017
"ENSMUSG00000019984","ENSMUSG00000019984","Med23",6692,"mediator complex subunit 23 [Source:MGI Symbol;Acc:MGI:1917458]","protein_coding","chromosome","70208",3.58180483196579,3.29451029057782,-0.172929322625189,4.53930383449856,1.63733571290605,0.221444150561907,0.316141530016017
"ENSMUSG00000051359","ENSMUSG00000051359","Ncald",8581,"neurocalcin delta [Source:MGI Symbol;Acc:MGI:1196326]","protein_coding","chromosome","52589",2.74531612048918,2.44699931424576,-0.215949539873948,4.49440599181273,1.6364700203677,0.221559860924646,0.316275327029107
"ENSMUSG00000026443","ENSMUSG00000026443","Lrrn2",3595,"leucine rich repeat protein 2, neuronal [Source:MGI Symbol;Acc:MGI:106037]","protein_coding","chromosome","16980",1.16663909956513,0.882091495091107,-0.45057127871376,1.96526094056523,1.63624423692154,0.221590052568971,0.316287032160276
"ENSMUSG00000047123","ENSMUSG00000047123","Ticam1",2992,"toll-like receptor adaptor molecule 1 [Source:MGI Symbol;Acc:MGI:2147032]","protein_coding","chromosome","106759",2.52222265396659,2.03681986424423,-0.348894474654304,2.81537746791979,1.63596130663535,0.221627893416498,0.316309651991275
"ENSMUSG00000025207","ENSMUSG00000025207","Sema4g",8661,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G [Source:MGI Symbol;Acc:MGI:1347047]","protein_coding","chromosome","26456",0.233500107104304,0.35583500020985,0.532974170457096,1.45040025485872,1.63577534910235,0.221652769107403,0.316313765162003
"ENSMUSG00000005986","ENSMUSG00000005986","Ankrd13d",2460,"ankyrin repeat domain 13 family, member D [Source:MGI Symbol;Acc:MGI:1915673]","protein_coding","chromosome","68423",2.41443591106021,1.93449377811888,-0.363460305077059,2.48021563824372,1.63398188938921,0.221892868278901,0.316624985771124
"ENSMUSG00000021967","ENSMUSG00000021967","Mrpl57",2956,"mitochondrial ribosomal protein L57 [Source:MGI Symbol;Acc:MGI:1915090]","protein_coding","chromosome","67840",3.16428250565476,2.74328875156142,-0.263180266709551,3.16628705864397,1.63199681418432,0.222159014767662,0.316973308570289
"ENSMUSG00000072572","ENSMUSG00000072572","Slc39a2",3447,"solute carrier family 39 (zinc transporter), member 2 [Source:MGI Symbol;Acc:MGI:2684326]","protein_coding","chromosome","214922",0.481691726349314,0.285271984317867,-0.84383230442087,0.607082551555724,1.63370956712658,0.222232561866262,0.316997085891468
"ENSMUSG00000028532","ENSMUSG00000028532","Cachd1",6020,"cache domain containing 1 [Source:MGI Symbol;Acc:MGI:2444177]","protein_coding","chromosome","320508",2.26121676681717,2.78997916087968,0.25198138527272,3.94286961604814,1.63143203504537,0.222234812749004,0.316997085891468
"ENSMUSG00000026404","ENSMUSG00000026404","Ddx59",2953,"DEAD (Asp-Glu-Ala-Asp) box polypeptide 59 [Source:MGI Symbol;Acc:MGI:1915247]","protein_coding","chromosome","67997",2.25241653544053,1.87148582568236,-0.331177888217471,2.65804849925242,1.63137995927976,0.222241803437886,0.316997085891468
"ENSMUSG00000104936","ENSMUSG00000104936","2610011E03Rik",2235,"RIKEN cDNA 2610011E03 gene [Source:MGI Symbol;Acc:MGI:1919710]","TEC","chromosome","72460",1.18751085160918,0.798632905262104,-0.623607485753175,1.27417208078939,1.62928687005515,0.222523018422793,0.317366724608946
"ENSMUSG00000086629","ENSMUSG00000086629","2810403D21Rik",8345,"RIKEN cDNA 2810403D21 gene [Source:MGI Symbol;Acc:MGI:1917214]","lncRNA","chromosome","69964",0.329248565673854,0.209822316835595,-0.676213509709232,1.29860445510967,1.62645106889056,0.222904759322732,0.317850400012418
"ENSMUSG00000059423","ENSMUSG00000059423","Zfp933",4270,"zinc finger protein 933 [Source:MGI Symbol;Acc:MGI:1922865]","protein_coding","chromosome","242747",2.37412995409924,2.0869048926356,-0.23892029246787,3.28743129590063,1.62643926106354,0.222906350613631,0.317850400012418
"ENSMUSG00000035845","ENSMUSG00000035845","Alg12",2356,"asparagine-linked glycosylation 12 (alpha-1,6-mannosyltransferase) [Source:MGI Symbol;Acc:MGI:2385025]","protein_coding","chromosome","223774",2.83685071646201,2.33287990393741,-0.339510313025043,2.65778338172264,1.62462452765878,0.22315109054376,0.318167838227457
"ENSMUSG00000033633","ENSMUSG00000033633","Clec18a",3653,"C-type lectin domain family 18, member A [Source:MGI Symbol;Acc:MGI:2672935]","protein_coding","chromosome","353287",1.48253876464548,1.10898241225938,-0.487479869519682,2.31053324094466,1.62876517947563,0.223429119164482,0.318532671671647
"ENSMUSG00000002105","ENSMUSG00000002105","Slc39a13",4869,"solute carrier family 39 (metal ion transporter), member 13 [Source:MGI Symbol;Acc:MGI:1915677]","protein_coding","chromosome","68427",13.6979085869412,13.0736223736754,-0.122180906056471,6.03342833722393,1.62153663649312,0.223568337190736,0.318699556494911
"ENSMUSG00000026980","ENSMUSG00000026980","Ly75",6905,"lymphocyte antigen 75 [Source:MGI Symbol;Acc:MGI:106662]","protein_coding","chromosome","17076",1.30227123234881,1.07326300201871,-0.333380112470179,3.07438589360854,1.62055973532315,0.223700551128509,0.318856424809733
"ENSMUSG00000041733","ENSMUSG00000041733","Coq5",3034,"coenzyme Q5 methyltransferase [Source:MGI Symbol;Acc:MGI:1098643]","protein_coding","chromosome","52064",5.32118646781256,4.74440847412178,-0.214298647836874,3.95703693290195,1.62023528213664,0.22374448520582,0.318887442892687
"ENSMUSG00000061882","ENSMUSG00000061882","Ccdc62",8505,"coiled-coil domain containing 62 [Source:MGI Symbol;Acc:MGI:2684996]","protein_coding","chromosome","208908",0.615491817707632,0.46762660634644,-0.460485801105212,2.26442605634799,1.6189562210557,0.223917791943083,0.319102822406403
"ENSMUSG00000058486","ENSMUSG00000058486","Wdr91",4652,"WD repeat domain 91 [Source:MGI Symbol;Acc:MGI:2141558]","protein_coding","chromosome","101240",1.99541413706094,2.46916657320607,0.254043079365826,3.40339452661779,1.61847278004353,0.223983341476969,0.319164610831445
"ENSMUSG00000106720","ENSMUSG00000106720","Gm43795",2366,"predicted gene 43795 [Source:MGI Symbol;Acc:MGI:5663932]","TEC","chromosome",NA,0.489223610750399,0.845024809610641,0.710046076857056,0.811114917752766,1.61817668013262,0.224023501872159,0.319190212396017
"ENSMUSG00000040877","ENSMUSG00000040877","Wdr25",4793,"WD repeat domain 25 [Source:MGI Symbol;Acc:MGI:3045255]","protein_coding","chromosome","212198",0.614746907286666,0.443237078645251,-0.529290518509743,1.45439301331125,1.61656551157072,0.224242191214684,0.319470152951915
"ENSMUSG00000049232","ENSMUSG00000049232","Tigd2",3007,"tigger transposable element derived 2 [Source:MGI Symbol;Acc:MGI:1915390]","protein_coding","chromosome","68140",3.07258465130139,2.65323022321943,-0.267236550549895,3.14223177853341,1.61530533250852,0.224413433569048,0.319682448651946
"ENSMUSG00000022553","ENSMUSG00000022553","Maf1",2412,"MAF1 homolog, negative regulator of RNA polymerase III [Source:MGI Symbol;Acc:MGI:1916127]","protein_coding","chromosome","68877",7.99945564829689,7.16376034816552,-0.204318251122235,4.21543116793471,1.61488197352713,0.224471000944459,0.319732785538597
"ENSMUSG00000048429","ENSMUSG00000048429","Timm29",3170,"translocase of inner mitochondrial membrane 29 [Source:MGI Symbol;Acc:MGI:1917023]","protein_coding","chromosome","69773",8.02682279943904,7.46352552724705,-0.156737625340112,4.63310826566021,1.6141821712707,0.224566200663451,0.319836710035824
"ENSMUSG00000044022","ENSMUSG00000044022","Pcdhb21",4705,"protocadherin beta 21 [Source:MGI Symbol;Acc:MGI:2136759]","protein_coding","chromosome","93892",1.07621347021885,1.40618179020301,0.339886556728239,2.58936899111246,1.61362119086024,0.224642553352435,0.319913773870158
"ENSMUSG00000074646","ENSMUSG00000074646","6430550D23Rik",4994,"RIKEN cDNA 6430550D23 gene [Source:MGI Symbol;Acc:MGI:2443361]","protein_coding","chromosome","320095",0.118149765720139,0.237982667885578,0.960498048380413,0.0950503840485722,1.6147930488848,0.224741308491077,0.319998179689716
"ENSMUSG00000108738","ENSMUSG00000108738","Gm44777",4379,"predicted gene 44777 [Source:MGI Symbol;Acc:MGI:5753353]","lncRNA","chromosome",NA,0.350742816956083,0.228366563327064,-0.665569678683432,0.562172809256815,1.61279289886688,0.224755350603294,0.319998179689716
"ENSMUSG00000052763","ENSMUSG00000052763","Zfp212",3002,"Zinc finger protein 212 [Source:MGI Symbol;Acc:MGI:2682609]","protein_coding","chromosome","232784",4.21384893209106,3.63991699816027,-0.271084281470716,3.59115197873661,1.61256149131067,0.22478687700888,0.319998179689716
"ENSMUSG00000022437","ENSMUSG00000022437","Samm50",6556,"SAMM50 sorting and assembly machinery component [Source:MGI Symbol;Acc:MGI:1915903]","protein_coding","chromosome","68653",2.84258054672968,2.5827503957942,-0.198114018980488,4.17287229419681,1.61253253381062,0.224790822514616,0.319998179689716
"ENSMUSG00000055480","ENSMUSG00000055480","Zfp458",8103,"zinc finger protein 458 [Source:MGI Symbol;Acc:MGI:3040691]","protein_coding","chromosome","238690",0.600152152419202,0.482981352054415,-0.376775426548161,2.2040587457491,1.61201025086697,0.224861999909148,0.320067822911062
"ENSMUSG00000027603","ENSMUSG00000027603","Ggt7",3264,"gamma-glutamyltransferase 7 [Source:MGI Symbol;Acc:MGI:1913385]","protein_coding","chromosome","207182",0.457533420659782,0.29172840191275,-0.710359440465618,0.511310866437113,1.61126129457704,0.224964119947428,0.320181491646107
"ENSMUSG00000041774","ENSMUSG00000041774","Ydjc",5594,"YdjC homolog (bacterial) [Source:MGI Symbol;Acc:MGI:1916351]","protein_coding","chromosome","69101",0.160596202838132,0.284289874012259,0.783969561899667,0.510783297032861,1.61012794692495,0.225118766729054,0.320369889481224
"ENSMUSG00000035649","ENSMUSG00000035649","Zcchc7",9612,"zinc finger, CCHC domain containing 7 [Source:MGI Symbol;Acc:MGI:2442912]","protein_coding","chromosome","319885",4.78012101104739,4.28678134452123,-0.204422860617463,5.45432703846557,1.63649191055908,0.22520488010163,0.320460728764385
"ENSMUSG00000050248","ENSMUSG00000050248","Evc2",5837,"EvC ciliary complex subunit 2 [Source:MGI Symbol;Acc:MGI:1915775]","protein_coding","chromosome","68525",8.32190675648313,9.42453693710552,0.131620995187474,5.70136263298775,1.60881076059796,0.225298672830532,0.320562476518471
"ENSMUSG00000022471","ENSMUSG00000022471","Xrcc6",4476,"X-ray repair complementing defective repair in Chinese hamster cells 6 [Source:MGI Symbol;Acc:MGI:95606]","protein_coding","chromosome","14375",3.93683499352848,3.57747261119024,-0.187156313661376,4.09381088292109,1.60852801868298,0.225337315200217,0.320579999787992
"ENSMUSG00000059013","ENSMUSG00000059013","Sh2d3c",5233,"SH2 domain containing 3C [Source:MGI Symbol;Acc:MGI:1351631]","protein_coding","chromosome","27387",0.249844613418909,0.399357410390755,0.654366093308931,0.911843234606275,1.60825401052857,0.225374772176823,0.320579999787992
"ENSMUSG00000028577","ENSMUSG00000028577","Plaa",6441,"phospholipase A2, activating protein [Source:MGI Symbol;Acc:MGI:104810]","protein_coding","chromosome","18786",7.00239110074817,8.02934959443705,0.145888633580027,5.60768699029501,1.60823142726984,0.225377859675733,0.320579999787992
